"type","ID","pgn","color","move","piece","x","y","sq"
"livechess","1020851375","15.Qg2","white","15","Queen","g","2","g2"
"livechess","1020851375","16.Nh2","white","16","Knight","h","2","h2"
"livechess","1020851375","17.Be2","white","17","Bishop","e","2","e2"
"livechess","1020851375","19.Nc3","white","19","Knight","c","3","c3"
"livechess","1020851375","24.Bd3","white","24","Bishop","d","3","d3"
"livechess","1020851375","26.Qe4","white","26","Queen","e","4","e4"
"livechess","1020851375","27.Qc4+","white","27","Queen","c","4","c4"
"livechess","1020851375","28.Qc3","white","28","Queen","c","3","c3"
"livechess","1020851375","29.Qb3","white","29","Queen","b","3","b3"
"livechess","1020851375","31.Nf1","white","31","Knight","f","1","f1"
"livechess","1020851375","32.Rc1","white","32","Rook","c","1","c1"
"livechess","1020851375","1...b6","black","1","pawn","b","6","b6"
"livechess","1020851375","2...h6","black","2","pawn","h","6","h6"
"livechess","1020851375","3...d5","black","3","pawn","d","5","d5"
"livechess","1020851375","4...Bd7","black","4","Bishop","d","7","d7"
"livechess","1020851375","5...c6","black","5","pawn","c","6","c6"
"livechess","1020851375","6...a6","black","6","pawn","a","6","a6"
"livechess","1020851375","7...Nf6","black","7","Knight","f","6","f6"
"livechess","1020851375","8...e6","black","8","pawn","e","6","e6"
"livechess","1020851375","9...c5","black","9","pawn","c","5","c5"
"livechess","1020851375","10...Nc6","black","10","Knight","c","6","c6"
"livechess","1020851375","11...Nh5","black","11","Knight","h","5","h5"
"livechess","1020851375","12...Be7","black","12","Bishop","e","7","e7"
"livechess","1020851375","13...b5","black","13","pawn","b","5","b5"
"livechess","1020851375","14...Nf6","black","14","Knight","f","6","f6"
"livechess","1020851375","15...e5","black","15","pawn","e","5","e5"
"livechess","1020851375","16...e4","black","16","pawn","e","4","e4"
"livechess","1020851375","17...a5","black","17","pawn","a","5","a5"
"livechess","1020851375","18...a4","black","18","pawn","a","4","a4"
"livechess","1020851375","19...d4","black","19","pawn","d","4","d4"
"livechess","1020851375","23...O-O","black","23","King & Rook","multiple","1|8","O"
"livechess","1020851375","24...Bf5","black","24","Bishop","f","5","f5"
"livechess","1020851375","25...g6","black","25","pawn","g","6","g6"
"livechess","1020851375","26...f5","black","26","pawn","f","5","f5"
"livechess","1020851375","27...Rf7","black","27","Rook","f","7","f7"
"livechess","1020851375","28...Bf6","black","28","Bishop","f","6","f6"
"livechess","1020851375","31...Nd4","black","31","Knight","d","4","d4"
"livechess","1020851375","32...Qe2","black","32","Queen","e","2","e2"
"livechess","1021013414","1.e3","white","1","pawn","e","3","e3"
"livechess","1021013414","2.Qh5","white","2","Queen","h","5","h5"
"livechess","1021013414","3.Qh4","white","3","Queen","h","4","h4"
"livechess","1021013414","4.Nc3","white","4","Knight","c","3","c3"
"livechess","1021013414","5.Bd3","white","5","Bishop","d","3","d3"
"livechess","1021013414","7.Nf3","white","7","Knight","f","3","f3"
"livechess","1021013414","8.Nd4","white","8","Knight","d","4","d4"
"livechess","1021013414","9.Ke2","white","9","King","e","2","e2"
"livechess","1021013414","11.Nb3","white","11","Knight","b","3","b3"
"livechess","1021013414","12.Qa4+","white","12","Queen","a","4","a4"
"livechess","1021013414","13.Na5","white","13","Knight","a","5","a5"
"livechess","1021013414","17.h4","white","17","pawn","h","4","h4"
"livechess","1021013414","18.g4","white","18","pawn","g","4","g4"
"livechess","1021013414","19.Nc5","white","19","Knight","c","5","c5"
"livechess","1021013414","20.b4","white","20","pawn","b","4","b4"
"livechess","1021013414","21.f4","white","21","pawn","f","4","f4"
"livechess","1021013414","22.b5","white","22","pawn","b","5","b5"
"livechess","1021013414","23.d4","white","23","pawn","d","4","d4"
"livechess","1021013414","24.h5","white","24","pawn","h","5","h5"
"livechess","1021013414","26.c6","white","26","pawn","c","6","c6"
"livechess","1021013414","27.Rb1","white","27","Rook","b","1","b1"
"livechess","1021013414","28.Kd3","white","28","King","d","3","d3"
"livechess","1021013414","29.a4","white","29","pawn","a","4","a4"
"livechess","1021013414","30.h6","white","30","pawn","h","6","h6"
"livechess","1021013414","31.Rbc1","white","31","Rook","c","1","c1"
"livechess","1021013414","32.Rc2","white","32","Rook","c","2","c2"
"livechess","1021013414","33.Kd4","white","33","King","d","4","d4"
"livechess","1021013414","34.e4","white","34","pawn","e","4","e4"
"livechess","1021013414","35.e5+","white","35","pawn","e","5","e5"
"livechess","1021013414","36.Kc5","white","36","King","c","5","c5"
"livechess","1021013414","37.Re2","white","37","Rook","e","2","e2"
"livechess","1021013414","38.Rh4","white","38","Rook","h","4","h4"
"livechess","1021013414","41.Re7+","white","41","Rook","e","7","e7"
"livechess","1021013414","42.Rd7+","white","42","Rook","d","7","d7"
"livechess","1021013414","44.Rd6","white","44","Rook","d","6","d6"
"livechess","1021013414","46.Kc4","white","46","King","c","4","c4"
"livechess","1021013414","47.Rh3","white","47","Rook","h","3","h3"
"livechess","1021013414","48.Kc5","white","48","King","c","5","c5"
"livechess","1021013414","1...d5","black","1","pawn","d","5","d5"
"livechess","1021013414","2...Nf6","black","2","Knight","f","6","f6"
"livechess","1021013414","3...a6","black","3","pawn","a","6","a6"
"livechess","1021013414","4...Bf5","black","4","Bishop","f","5","f5"
"livechess","1021013414","6...Nc6","black","6","Knight","c","6","c6"
"livechess","1021013414","7...Nb4","black","7","Knight","b","4","b4"
"livechess","1021013414","10...e6","black","10","pawn","e","6","e6"
"livechess","1021013414","11...Be7","black","11","Bishop","e","7","e7"
"livechess","1021013414","12...c6","black","12","pawn","c","6","c6"
"livechess","1021013414","13...b5","black","13","pawn","b","5","b5"
"livechess","1021013414","16...O-O","black","16","King & Rook","multiple","1|8","O"
"livechess","1021013414","17...Nd7","black","17","Knight","d","7","d7"
"livechess","1021013414","18...Nb6","black","18","Knight","b","6","b6"
"livechess","1021013414","19...Rc8","black","19","Rook","c","8","c8"
"livechess","1021013414","20...Ra8","black","20","Rook","a","8","a8"
"livechess","1021013414","21...a5","black","21","pawn","a","5","a5"
"livechess","1021013414","22...Be7","black","22","Bishop","e","7","e7"
"livechess","1021013414","23...Rfc8","black","23","Rook","c","8","c8"
"livechess","1021013414","25...Nc4","black","25","Knight","c","4","c4"
"livechess","1021013414","26...Rab8","black","26","Rook","b","8","b8"
"livechess","1021013414","27...Rb6","black","27","Rook","b","6","b6"
"livechess","1021013414","28...Rcb8","black","28","Rook","b","8","b8"
"livechess","1021013414","29...Nd6","black","29","Knight","d","6","d6"
"livechess","1021013414","30...g6","black","30","pawn","g","6","g6"
"livechess","1021013414","31...Kf8","black","31","King","f","8","f8"
"livechess","1021013414","32...Nc4","black","32","Knight","c","4","c4"
"livechess","1021013414","33...Ke7","black","33","King","e","7","e7"
"livechess","1021013414","34...Kd6","black","34","King","d","6","d6"
"livechess","1021013414","35...Kc7","black","35","King","c","7","c7"
"livechess","1021013414","36...Ne3","black","36","Knight","e","3","e3"
"livechess","1021013414","38...f5","black","38","pawn","f","5","f5"
"livechess","1021013414","40...Ne8","black","40","Knight","e","8","e8"
"livechess","1021013414","41...Kd8","black","41","King","d","8","d8"
"livechess","1021013414","42...Kc8","black","42","King","c","8","c8"
"livechess","1021013414","43...Nc7","black","43","Knight","c","7","c7"
"livechess","1021013414","46...a4","black","46","pawn","a","4","a4"
"livechess","1021013414","47...Rb4+","black","47","Rook","b","4","b4"
"livechess","1021013414","48...R8b5","black","48","Rook","b","5","b5"
"livechess","1021020972","1.e4","white","1","pawn","e","4","e4"
"livechess","1021020972","2.d4","white","2","pawn","d","4","d4"
"livechess","1021020972","3.Nc3","white","3","Knight","c","3","c3"
"livechess","1021020972","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1021020972","5.Bf4","white","5","Bishop","f","4","f4"
"livechess","1021020972","6.Ne5","white","6","Knight","e","5","e5"
"livechess","1021020972","7.Nxd1","white","7","Knight","d","1","d1"
"livechess","1021020972","8.Bd3","white","8","Bishop","d","3","d3"
"livechess","1021020972","9.c3","white","9","pawn","c","3","c3"
"livechess","1021020972","10.Nxc6","white","10","Knight","c","6","c6"
"livechess","1021020972","11.e5","white","11","pawn","e","5","e5"
"livechess","1021020972","12.b4","white","12","pawn","b","4","b4"
"livechess","1021020972","13.O-O","white","13","King & Rook","multiple","1|8","O"
"livechess","1021020972","14.Ba6","white","14","Bishop","a","6","a6"
"livechess","1021020972","15.a3","white","15","pawn","a","3","a3"
"livechess","1021020972","16.Bg3","white","16","Bishop","g","3","g3"
"livechess","1021020972","17.f4","white","17","pawn","f","4","f4"
"livechess","1021020972","18.Ne3","white","18","Knight","e","3","e3"
"livechess","1021020972","19.Be2","white","19","Bishop","e","2","e2"
"livechess","1021020972","20.a4","white","20","pawn","a","4","a4"
"livechess","1021020972","21.b5","white","21","pawn","b","5","b5"
"livechess","1021020972","22.Rad1","white","22","Rook","d","1","d1"
"livechess","1021020972","23.Rd7","white","23","Rook","d","7","d7"
"livechess","1021020972","24.Rxc7","white","24","Rook","c","7","c7"
"livechess","1021020972","25.Rxa7","white","25","Rook","a","7","a7"
"livechess","1021020972","26.Rb7","white","26","Rook","b","7","b7"
"livechess","1021020972","27.Bc4","white","27","Bishop","c","4","c4"
"livechess","1021020972","28.Bf2","white","28","Bishop","f","2","f2"
"livechess","1021020972","29.h3","white","29","pawn","h","3","h3"
"livechess","1021020972","30.gxh3","white","30","pawn","h","3","h3"
"livechess","1021020972","31.Rd1","white","31","Rook","d","1","d1"
"livechess","1021020972","32.Kf1","white","32","King","f","1","f1"
"livechess","1021020972","33.Bb3","white","33","Bishop","b","3","b3"
"livechess","1021020972","34.Nc4","white","34","Knight","c","4","c4"
"livechess","1021020972","35.Nd6","white","35","Knight","d","6","d6"
"livechess","1021020972","36.Nb7","white","36","Knight","b","7","b7"
"livechess","1021020972","37.axb5","white","37","pawn","b","5","b5"
"livechess","1021020972","38.Bxe6","white","38","Bishop","e","6","e6"
"livechess","1021020972","39.c4","white","39","pawn","c","4","c4"
"livechess","1021020972","40.Bd5","white","40","Bishop","d","5","d5"
"livechess","1021020972","41.Rd3","white","41","Rook","d","3","d3"
"livechess","1021020972","42.Ke2","white","42","King","e","2","e2"
"livechess","1021020972","43.Ke1","white","43","King","e","1","e1"
"livechess","1021020972","44.Be6","white","44","Bishop","e","6","e6"
"livechess","1021020972","45.Rf3","white","45","Rook","f","3","f3"
"livechess","1021020972","46.Bd5","white","46","Bishop","d","5","d5"
"livechess","1021020972","47.Be6","white","47","Bishop","e","6","e6"
"livechess","1021020972","48.Ke2","white","48","King","e","2","e2"
"livechess","1021020972","49.Bd7","white","49","Bishop","d","7","d7"
"livechess","1021020972","50.Rxh3","white","50","Rook","h","3","h3"
"livechess","1021020972","51.Be3","white","51","Bishop","e","3","e3"
"livechess","1021020972","52.Bxf5","white","52","Bishop","f","5","f5"
"livechess","1021020972","53.Kd2","white","53","King","d","2","d2"
"livechess","1021020972","54.Ke2","white","54","King","e","2","e2"
"livechess","1021020972","55.Be4","white","55","Bishop","e","4","e4"
"livechess","1021020972","56.Bf5","white","56","Bishop","f","5","f5"
"livechess","1021020972","57.e6","white","57","pawn","e","6","e6"
"livechess","1021020972","58.Kf1","white","58","King","f","1","f1"
"livechess","1021020972","1...e6","black","1","pawn","e","6","e6"
"livechess","1021020972","2...Qh4","black","2","Queen","h","4","h4"
"livechess","1021020972","3...Nc6","black","3","Knight","c","6","c6"
"livechess","1021020972","4...Qh5","black","4","Queen","h","5","h5"
"livechess","1021020972","5...Bd6","black","5","Bishop","d","6","d6"
"livechess","1021020972","6...Qxd1+","black","6","Queen","d","1","d1"
"livechess","1021020972","7...Nxd4","black","7","Knight","d","4","d4"
"livechess","1021020972","8...b6","black","8","pawn","b","6","b6"
"livechess","1021020972","9...Nc6","black","9","Knight","c","6","c6"
"livechess","1021020972","10...dxc6","black","10","pawn","c","6","c6"
"livechess","1021020972","11...Bc5","black","11","Bishop","c","5","c5"
"livechess","1021020972","12...Be7","black","12","Bishop","e","7","e7"
"livechess","1021020972","13...Bd7","black","13","Bishop","d","7","d7"
"livechess","1021020972","14...c5","black","14","pawn","c","5","c5"
"livechess","1021020972","15...g5","black","15","pawn","g","5","g5"
"livechess","1021020972","16...Nh6","black","16","Knight","h","6","h6"
"livechess","1021020972","17...g4","black","17","pawn","g","4","g4"
"livechess","1021020972","18...f5","black","18","pawn","f","5","f5"
"livechess","1021020972","19...Bc6","black","19","Bishop","c","6","c6"
"livechess","1021020972","20...Kf7","black","20","King","f","7","f7"
"livechess","1021020972","21...Be4","black","21","Bishop","e","4","e4"
"livechess","1021020972","22...Kg6","black","22","King","g","6","g6"
"livechess","1021020972","23...Rae8","black","23","Rook","e","8","e8"
"livechess","1021020972","24...Nf7","black","24","Knight","f","7","f7"
"livechess","1021020972","25...h5","black","25","pawn","h","5","h5"
"livechess","1021020972","26...Bxb7","black","26","Bishop","b","7","b7"
"livechess","1021020972","27...h4","black","27","pawn","h","4","h4"
"livechess","1021020972","28...Bc8","black","28","Bishop","c","8","c8"
"livechess","1021020972","29...gxh3","black","29","pawn","h","3","h3"
"livechess","1021020972","30...Reg8","black","30","Rook","g","8","g8"
"livechess","1021020972","31...Nh6","black","31","Knight","h","6","h6"
"livechess","1021020972","32...Kh5","black","32","King","h","5","h5"
"livechess","1021020972","33...Rg7","black","33","Rook","g","7","g7"
"livechess","1021020972","34...Bd8","black","34","Bishop","d","8","d8"
"livechess","1021020972","35...Bd7","black","35","Bishop","d","7","d7"
"livechess","1021020972","36...Bxb5+","black","36","Bishop","b","5","b5"
"livechess","1021020972","37...Rxb7","black","37","Rook","b","7","b7"
"livechess","1021020972","38...Be7","black","38","Bishop","e","7","e7"
"livechess","1021020972","39...Ra7","black","39","Rook","a","7","a7"
"livechess","1021020972","40...Rh7","black","40","Rook","h","7","h7"
"livechess","1021020972","41...Rg7","black","41","Rook","g","7","g7"
"livechess","1021020972","42...Ra2+","black","42","Rook","a","2","a2"
"livechess","1021020972","43...Ng8","black","43","Knight","g","8","g8"
"livechess","1021020972","44...Rg2","black","44","Rook","g","2","g2"
"livechess","1021020972","45...Nh6","black","45","Knight","h","6","h6"
"livechess","1021020972","46...Rh2","black","46","Rook","h","2","h2"
"livechess","1021020972","47...Ra1+","black","47","Rook","a","1","a1"
"livechess","1021020972","48...Rah1","black","48","Rook","h","1","h1"
"livechess","1021020972","49...Rxh3","black","49","Rook","h","3","h3"
"livechess","1021020972","50...Rxh3","black","50","Rook","h","3","h3"
"livechess","1021020972","51...Ng4","black","51","Knight","g","4","g4"
"livechess","1021020972","52...Rxe3+","black","52","Rook","e","3","e3"
"livechess","1021020972","53...Rg3","black","53","Rook","g","3","g3"
"livechess","1021020972","54...h3","black","54","pawn","h","3","h3"
"livechess","1021020972","55...h2","black","55","pawn","h","2","h2"
"livechess","1021020972","56...Bh4","black","56","Bishop","h","4","h4"
"livechess","1021020972","57...Re3+","black","57","Rook","e","3","e3"
"livechess","1021020972","58...h1=Q","black","58","Queen","h","1","h1"
"livechess","1021030396","1.d4","white","1","pawn","d","4","d4"
"livechess","1021030396","2.Nc3","white","2","Knight","c","3","c3"
"livechess","1021030396","3.g3","white","3","pawn","g","3","g3"
"livechess","1021030396","4.Bh3","white","4","Bishop","h","3","h3"
"livechess","1021030396","5.Nf3","white","5","Knight","f","3","f3"
"livechess","1021030396","6.e4","white","6","pawn","e","4","e4"
"livechess","1021030396","7.Bd2","white","7","Bishop","d","2","d2"
"livechess","1021030396","8.Nd5","white","8","Knight","d","5","d5"
"livechess","1021030396","9.Nb4","white","9","Knight","b","4","b4"
"livechess","1021030396","10.Bxb4","white","10","Bishop","b","4","b4"
"livechess","1021030396","11.c3","white","11","pawn","c","3","c3"
"livechess","1021030396","12.Qc1","white","12","Queen","c","1","c1"
"livechess","1021030396","13.Rb1","white","13","Rook","b","1","b1"
"livechess","1021030396","14.g4","white","14","pawn","g","4","g4"
"livechess","1021030396","15.Qg5+","white","15","Queen","g","5","g5"
"livechess","1021030396","16.Nxg5","white","16","Knight","g","5","g5"
"livechess","1021030396","17.Bxg4","white","17","Bishop","g","4","g4"
"livechess","1021030396","18.Nh7","white","18","Knight","h","7","h7"
"livechess","1021030396","19.d5","white","19","pawn","d","5","d5"
"livechess","1021030396","20.Bh5","white","20","Bishop","h","5","h5"
"livechess","1021030396","21.f4","white","21","pawn","f","4","f4"
"livechess","1021030396","22.Be2","white","22","Bishop","e","2","e2"
"livechess","1021030396","23.dxc6","white","23","pawn","c","6","c6"
"livechess","1021030396","24.O-O","white","24","King & Rook","multiple","1|8","O"
"livechess","1021030396","25.a4","white","25","pawn","a","4","a4"
"livechess","1021030396","26.h4","white","26","pawn","h","4","h4"
"livechess","1021030396","27.c4","white","27","pawn","c","4","c4"
"livechess","1021030396","28.Rb8","white","28","Rook","b","8","b8"
"livechess","1021030396","29.e5","white","29","pawn","e","5","e5"
"livechess","1021030396","30.Bf3","white","30","Bishop","f","3","f3"
"livechess","1021030396","31.Bb7","white","31","Bishop","b","7","b7"
"livechess","1021030396","32.Rxc8+","white","32","Rook","c","8","c8"
"livechess","1021030396","33.Rxc7+","white","33","Rook","c","7","c7"
"livechess","1021030396","34.Rd1","white","34","Rook","d","1","d1"
"livechess","1021030396","35.Be4","white","35","Bishop","e","4","e4"
"livechess","1021030396","36.Kf2","white","36","King","f","2","f2"
"livechess","1021030396","37.Kf3","white","37","King","f","3","f3"
"livechess","1021030396","38.Kxf4","white","38","King","f","4","f4"
"livechess","1021030396","39.Kxe4","white","39","King","e","4","e4"
"livechess","1021030396","40.Ke5","white","40","King","e","5","e5"
"livechess","1021030396","41.Rd6","white","41","Rook","d","6","d6"
"livechess","1021030396","1...e6","black","1","pawn","e","6","e6"
"livechess","1021030396","2...Qh4","black","2","Queen","h","4","h4"
"livechess","1021030396","3...Qh5","black","3","Queen","h","5","h5"
"livechess","1021030396","4...Nc6","black","4","Knight","c","6","c6"
"livechess","1021030396","5...Nf6","black","5","Knight","f","6","f6"
"livechess","1021030396","6...Qa5","black","6","Queen","a","5","a5"
"livechess","1021030396","7...Kd8","black","7","King","d","8","d8"
"livechess","1021030396","8...Qb5","black","8","Queen","b","5","b5"
"livechess","1021030396","9...Bxb4","black","9","Bishop","b","4","b4"
"livechess","1021030396","10...Qxb4+","black","10","Queen","b","4","b4"
"livechess","1021030396","11...Qxb2","black","11","Queen","b","2","b2"
"livechess","1021030396","12...Qb5","black","12","Queen","b","5","b5"
"livechess","1021030396","13...Qh5","black","13","Queen","h","5","h5"
"livechess","1021030396","14...Nxg4","black","14","Knight","g","4","g4"
"livechess","1021030396","15...Qxg5","black","15","Queen","g","5","g5"
"livechess","1021030396","16...Rf8","black","16","Rook","f","8","f8"
"livechess","1021030396","17...h6","black","17","pawn","h","6","h6"
"livechess","1021030396","18...Rh8","black","18","Rook","h","8","h8"
"livechess","1021030396","19...Ne5","black","19","Knight","e","5","e5"
"livechess","1021030396","20...Rxh7","black","20","Rook","h","7","h7"
"livechess","1021030396","21...g6","black","21","pawn","g","6","g6"
"livechess","1021030396","22...Nc6","black","22","Knight","c","6","c6"
"livechess","1021030396","23...bxc6","black","23","pawn","c","6","c6"
"livechess","1021030396","24...a5","black","24","pawn","a","5","a5"
"livechess","1021030396","25...h5","black","25","pawn","h","5","h5"
"livechess","1021030396","26...c5","black","26","pawn","c","5","c5"
"livechess","1021030396","27...Ra6","black","27","Rook","a","6","a6"
"livechess","1021030396","28...Rd6","black","28","Rook","d","6","d6"
"livechess","1021030396","29...Rd2","black","29","Rook","d","2","d2"
"livechess","1021030396","30...d6","black","30","pawn","d","6","d6"
"livechess","1021030396","31...dxe5","black","31","pawn","e","5","e5"
"livechess","1021030396","32...Ke7","black","32","King","e","7","e7"
"livechess","1021030396","33...Rd7","black","33","Rook","d","7","d7"
"livechess","1021030396","34...Rxc7","black","34","Rook","c","7","c7"
"livechess","1021030396","35...exf4","black","35","pawn","f","4","f4"
"livechess","1021030396","36...f5","black","36","pawn","f","5","f5"
"livechess","1021030396","37...fxe4+","black","37","pawn","e","4","e4"
"livechess","1021030396","38...Rb7","black","38","Rook","b","7","b7"
"livechess","1021030396","39...Rb2","black","39","Rook","b","2","b2"
"livechess","1021030396","40...Rf7","black","40","Rook","f","7","f7"
"livechess","1021030396","41...Re2","black","41","Rook","e","2","e2"
"livechess","1021052818","1.e3","white","1","pawn","e","3","e3"
"livechess","1021052818","2.Qh5","white","2","Queen","h","5","h5"
"livechess","1021052818","3.Qh4","white","3","Queen","h","4","h4"
"livechess","1021052818","4.Qa4+","white","4","Queen","a","4","a4"
"livechess","1021052818","5.Nf3","white","5","Knight","f","3","f3"
"livechess","1021052818","6.Nd4","white","6","Knight","d","4","d4"
"livechess","1021052818","7.Bb5","white","7","Bishop","b","5","b5"
"livechess","1021052818","8.Nxc6","white","8","Knight","c","6","c6"
"livechess","1021052818","9.Ba6+","white","9","Bishop","a","6","a6"
"livechess","1021052818","10.Qb3+","white","10","Queen","b","3","b3"
"livechess","1021052818","11.Qb7","white","11","Queen","b","7","b7"
"livechess","1021052818","1...d5","black","1","pawn","d","5","d5"
"livechess","1021052818","2...Nf6","black","2","Knight","f","6","f6"
"livechess","1021052818","3...Bf5","black","3","Bishop","f","5","f5"
"livechess","1021052818","4...Nc6","black","4","Knight","c","6","c6"
"livechess","1021052818","5...e6","black","5","pawn","e","6","e6"
"livechess","1021052818","6...Qd7","black","6","Queen","d","7","d7"
"livechess","1021052818","7...O-O-O","black","7","King & Rook","multiple","1|8","O"
"livechess","1021052818","8...bxc6","black","8","pawn","c","6","c6"
"livechess","1021052818","9...Kb8","black","9","King","b","8","b8"
"livechess","1021052818","10...Ka8","black","10","King","a","8","a8"
"livechess","1021058414","1.e3","white","1","pawn","e","3","e3"
"livechess","1021058414","2.Qh5","white","2","Queen","h","5","h5"
"livechess","1021058414","3.Qh4","white","3","Queen","h","4","h4"
"livechess","1021058414","4.Qa4+","white","4","Queen","a","4","a4"
"livechess","1021058414","5.Nc3","white","5","Knight","c","3","c3"
"livechess","1021058414","6.h3","white","6","pawn","h","3","h3"
"livechess","1021058414","7.g4","white","7","pawn","g","4","g4"
"livechess","1021058414","8.f4","white","8","pawn","f","4","f4"
"livechess","1021058414","9.Bd3","white","9","Bishop","d","3","d3"
"livechess","1021058414","10.cxd3","white","10","pawn","d","3","d3"
"livechess","1021058414","11.Qd1","white","11","Queen","d","1","d1"
"livechess","1021058414","12.d4","white","12","pawn","d","4","d4"
"livechess","1021058414","13.Kf2","white","13","King","f","2","f2"
"livechess","1021058414","14.Kg2","white","14","King","g","2","g2"
"livechess","1021058414","15.Nge2","white","15","Knight","e","2","e2"
"livechess","1021058414","16.Rxc1","white","16","Rook","c","1","c1"
"livechess","1021058414","17.Qf1","white","17","Queen","f","1","f1"
"livechess","1021058414","18.Nd1","white","18","Knight","d","1","d1"
"livechess","1021058414","19.Qe1","white","19","Queen","e","1","e1"
"livechess","1021058414","20.d3","white","20","pawn","d","3","d3"
"livechess","1021058414","21.Nf2","white","21","Knight","f","2","f2"
"livechess","1021058414","22.h4","white","22","pawn","h","4","h4"
"livechess","1021058414","23.a3","white","23","pawn","a","3","a3"
"livechess","1021058414","24.bxa3","white","24","pawn","a","3","a3"
"livechess","1021058414","25.Rb1","white","25","Rook","b","1","b1"
"livechess","1021058414","26.e4","white","26","pawn","e","4","e4"
"livechess","1021058414","27.dxe4","white","27","pawn","e","4","e4"
"livechess","1021058414","28.a4","white","28","pawn","a","4","a4"
"livechess","1021058414","29.e5","white","29","pawn","e","5","e5"
"livechess","1021058414","30.f5","white","30","pawn","f","5","f5"
"livechess","1021058414","31.Kg1","white","31","King","g","1","g1"
"livechess","1021058414","32.Qxa5","white","32","Queen","a","5","a5"
"livechess","1021058414","1...d5","black","1","pawn","d","5","d5"
"livechess","1021058414","2...Nf6","black","2","Knight","f","6","f6"
"livechess","1021058414","3...Bf5","black","3","Bishop","f","5","f5"
"livechess","1021058414","4...c6","black","4","pawn","c","6","c6"
"livechess","1021058414","5...e6","black","5","pawn","e","6","e6"
"livechess","1021058414","6...Bd6","black","6","Bishop","d","6","d6"
"livechess","1021058414","7...Bg6","black","7","Bishop","g","6","g6"
"livechess","1021058414","8...h6","black","8","pawn","h","6","h6"
"livechess","1021058414","9...Bxd3","black","9","Bishop","d","3","d3"
"livechess","1021058414","10...O-O","black","10","King & Rook","multiple","1|8","O"
"livechess","1021058414","11...Na6","black","11","Knight","a","6","a6"
"livechess","1021058414","12...Nb4","black","12","Knight","b","4","b4"
"livechess","1021058414","13...Nd3+","black","13","Knight","d","3","d3"
"livechess","1021058414","14...Qc7","black","14","Queen","c","7","c7"
"livechess","1021058414","15...Nxc1","black","15","Knight","c","1","c1"
"livechess","1021058414","16...b5","black","16","pawn","b","5","b5"
"livechess","1021058414","17...b4","black","17","pawn","b","4","b4"
"livechess","1021058414","18...Ne4","black","18","Knight","e","4","e4"
"livechess","1021058414","19...a5","black","19","pawn","a","5","a5"
"livechess","1021058414","20...Nf6","black","20","Knight","f","6","f6"
"livechess","1021058414","21...Rfb8","black","21","Rook","b","8","b8"
"livechess","1021058414","22...b3","black","22","pawn","b","3","b3"
"livechess","1021058414","23...Bxa3","black","23","Bishop","a","3","a3"
"livechess","1021058414","24...b2","black","24","pawn","b","2","b2"
"livechess","1021058414","25...Rb3","black","25","Rook","b","3","b3"
"livechess","1021058414","26...dxe4","black","26","pawn","e","4","e4"
"livechess","1021058414","27...Rab8","black","27","Rook","b","8","b8"
"livechess","1021058414","28...c5","black","28","pawn","c","5","c5"
"livechess","1021058414","29...Nd5","black","29","Knight","d","5","d5"
"livechess","1021058414","30...Ne3+","black","30","Knight","e","3","e3"
"livechess","1021058414","31...Qc6","black","31","Queen","c","6","c6"
"livechess","1021058414","32...Qg2","black","32","Queen","g","2","g2"
"livechess","1021062620","1.d4","white","1","pawn","d","4","d4"
"livechess","1021062620","2.Bf4","white","2","Bishop","f","4","f4"
"livechess","1021062620","3.Bxd6","white","3","Bishop","d","6","d6"
"livechess","1021062620","4.Nf3","white","4","Knight","f","3","f3"
"livechess","1021062620","5.e3","white","5","pawn","e","3","e3"
"livechess","1021062620","6.a3","white","6","pawn","a","3","a3"
"livechess","1021062620","7.Bd3","white","7","Bishop","d","3","d3"
"livechess","1021062620","8.O-O","white","8","King & Rook","multiple","1|8","O"
"livechess","1021062620","9.Nc3","white","9","Knight","c","3","c3"
"livechess","1021062620","10.Nb5","white","10","Knight","b","5","b5"
"livechess","1021062620","11.Nxd6+","white","11","Knight","d","6","d6"
"livechess","1021062620","12.Nxb7","white","12","Knight","b","7","b7"
"livechess","1021062620","13.Ba6","white","13","Bishop","a","6","a6"
"livechess","1021062620","14.Qe2","white","14","Queen","e","2","e2"
"livechess","1021062620","15.Bxb5","white","15","Bishop","b","5","b5"
"livechess","1021062620","16.Bxc6","white","16","Bishop","c","6","c6"
"livechess","1021062620","17.Rab1","white","17","Rook","b","1","b1"
"livechess","1021062620","18.Qc4","white","18","Queen","c","4","c4"
"livechess","1021062620","19.Ne5","white","19","Knight","e","5","e5"
"livechess","1021062620","20.a4","white","20","pawn","a","4","a4"
"livechess","1021062620","21.a5","white","21","pawn","a","5","a5"
"livechess","1021062620","22.b4","white","22","pawn","b","4","b4"
"livechess","1021062620","23.c3","white","23","pawn","c","3","c3"
"livechess","1021062620","24.Qd3","white","24","Queen","d","3","d3"
"livechess","1021062620","25.c4","white","25","pawn","c","4","c4"
"livechess","1021062620","26.c5+","white","26","pawn","c","5","c5"
"livechess","1021062620","27.Qh7","white","27","Queen","h","7","h7"
"livechess","1021062620","28.Rb2","white","28","Rook","b","2","b2"
"livechess","1021062620","29.Qd3","white","29","Queen","d","3","d3"
"livechess","1021062620","30.Qxa6","white","30","Queen","a","6","a6"
